"Path"	"Sample_Name"	"Tissue_Category"	"Region_ID"	"Total_Regions"	"Region_X_Position"	"Region_Y_Position"	"Process_Region_ID"	"Distance_from_Process_Region_Edge_pixels"	"Region_Area_pixels"	"Region_Area_percent"	"Region_Compactness"	"Region_Minor_Axis"	"Region_Major_Axis"	"Region_Axis_Ratio"	"DAPI_Min_Normalized_Counts_Total_Weighting"	"DAPI_Mean_Normalized_Counts_Total_Weighting"	"DAPI_Max_Normalized_Counts_Total_Weighting"	"DAPI_Std_Dev_Normalized_Counts_Total_Weighting"	"DAPI_Total_Normalized_Counts_Total_Weighting"	"CD68_Opal_520_Min_Normalized_Counts_Total_Weighting"	"CD68_Opal_520_Mean_Normalized_Counts_Total_Weighting"	"CD68_Opal_520_Max_Normalized_Counts_Total_Weighting"	"CD68_Opal_520_Std_Dev_Normalized_Counts_Total_Weighting"	"CD68_Opal_520_Total_Normalized_Counts_Total_Weighting"	"Ki67_Opal_540_Min_Normalized_Counts_Total_Weighting"	"Ki67_Opal_540_Mean_Normalized_Counts_Total_Weighting"	"Ki67_Opal_540_Max_Normalized_Counts_Total_Weighting"	"Ki67_Opal_540_Std_Dev_Normalized_Counts_Total_Weighting"	"Ki67_Opal_540_Total_Normalized_Counts_Total_Weighting"	"HLA_DR_Opal_570_Min_Normalized_Counts_Total_Weighting"	"HLA_DR_Opal_570_Mean_Normalized_Counts_Total_Weighting"	"HLA_DR_Opal_570_Max_Normalized_Counts_Total_Weighting"	"HLA_DR_Opal_570_Std_Dev_Normalized_Counts_Total_Weighting"	"HLA_DR_Opal_570_Total_Normalized_Counts_Total_Weighting"	"CD8_Opal_620_Min_Normalized_Counts_Total_Weighting"	"CD8_Opal_620_Mean_Normalized_Counts_Total_Weighting"	"CD8_Opal_620_Max_Normalized_Counts_Total_Weighting"	"CD8_Opal_620_Std_Dev_Normalized_Counts_Total_Weighting"	"CD8_Opal_620_Total_Normalized_Counts_Total_Weighting"	"CD3_Opal_650_Min_Normalized_Counts_Total_Weighting"	"CD3_Opal_650_Mean_Normalized_Counts_Total_Weighting"	"CD3_Opal_650_Max_Normalized_Counts_Total_Weighting"	"CD3_Opal_650_Std_Dev_Normalized_Counts_Total_Weighting"	"CD3_Opal_650_Total_Normalized_Counts_Total_Weighting"	"SOX10_Opal_690_Min_Normalized_Counts_Total_Weighting"	"SOX10_Opal_690_Mean_Normalized_Counts_Total_Weighting"	"SOX10_Opal_690_Max_Normalized_Counts_Total_Weighting"	"SOX10_Opal_690_Std_Dev_Normalized_Counts_Total_Weighting"	"SOX10_Opal_690_Total_Normalized_Counts_Total_Weighting"	"Autofluorescence_Min_Normalized_Counts_Total_Weighting"	"Autofluorescence_Mean_Normalized_Counts_Total_Weighting"	"Autofluorescence_Max_Normalized_Counts_Total_Weighting"	"Autofluorescence_Std_Dev_Normalized_Counts_Total_Weighting"	"Autofluorescence_Total_Normalized_Counts_Total_Weighting"	"Lab_ID"	"Slide_ID"	"TMA_Sector"	"TMA_Row"	"TMA_Column"	"TMA_Field"	"inForm_2_2_5800_23313"
"E:\Original MANTRA official all pics"	"cu-05-05 C3 S_3.im3"	"Stroma"	42	NA	952	148	"#N/A"	"#N/A"	1600	"0.11 %"	0.48	47.8	53.26	1.11	0.425	0.868	2.132	0.257	1388.226	0	0.133	0.491	0.068	213.532	0	0.268	1.153	0.196	428.322	0	1.189	4.095	0.626	1901.643	0	0.341	1.609	0.254	546.365	0	0.015	0.125	0.022	23.822	0	0.058	0.136	0.019	93.438	0	0.471	1.002	0.151	753.407	NA	NA	0	0	0	0	NA
"E:\Original MANTRA official all pics"	"cu-05-05 C3 S_3.im3"	"Stroma"	43	NA	844	490	"#N/A"	"#N/A"	4352	"0.30 %"	0.21	74	129.99	1.76	0.399	0.768	3.838	0.431	3343.127	0	0.125	0.775	0.071	542.927	0	0.319	3.646	0.398	1388.373	0.208	2.443	45.581	4.316	10631.723	0	0.296	5.529	0.428	1287.246	0	0.022	0.262	0.028	96.813	0	0.066	0.286	0.026	285.067	0	0.644	1.701	0.176	2804.624	NA	NA	0	0	0	0	NA
"E:\Original MANTRA official all pics"	"cu-05-05 C3 S_3.im3"	"Stroma"	44	NA	400	602	"#N/A"	"#N/A"	2224	"0.15 %"	0.35	52.04	72.09	1.39	0.302	0.859	5.972	0.626	1909.468	0	0.141	0.903	0.128	314.296	0	0.873	3.554	0.664	1940.491	0.878	10.021	43.359	8.847	22286.932	0	0.706	8.471	1.054	1570.228	0	0.036	0.326	0.048	81.042	0	0.088	0.261	0.042	194.946	0	0.72	2.078	0.309	1601.103	NA	NA	0	0	0	0	NA
"E:\Original MANTRA official all pics"	"cu-05-05 C3 S_3.im3"	"Stroma"	45	NA	796	672	"#N/A"	"#N/A"	5616	"0.39 %"	0.33	95.99	104.13	1.08	0.473	0.814	4.987	0.439	4573.695	0	0.414	10.304	0.993	2327.331	0	0.281	2.22	0.241	1576.159	0	1.357	7.002	0.749	7620.371	0	0.323	3.061	0.336	1815.564	0	0.042	1.586	0.123	234.581	0	0.064	0.212	0.025	361.276	0	0.659	1.287	0.166	3703.073	NA	NA	0	0	0	0	NA
"E:\Original MANTRA official all pics"	"cu-05-05 C3 S_3.im3"	"Stroma"	46	NA	1374	718	"#N/A"	"#N/A"	1104	"0.08 %"	0.39	36.02	52.06	1.45	0.771	1.728	6.874	1.336	1907.208	0	0.143	0.643	0.112	157.885	0	0.863	3.768	0.657	952.287	0.727	8.754	39.544	8.444	9663.933	0	1.429	10.092	1.611	1577.419	0	0.265	2.559	0.48	292.735	0	0.091	0.288	0.055	100.613	0	0.592	1.639	0.382	653.351	NA	NA	0	0	0	0	NA
"E:\Original MANTRA official all pics"	"cu-05-05 C3 S_3.im3"	"Stroma"	47	NA	654	844	"#N/A"	"#N/A"	1120	"0.08 %"	0.43	29.11	57.46	1.97	0.586	0.703	0.952	0.043	787.194	0	0.149	0.652	0.081	166.878	0	0.282	1.561	0.21	316.138	0.267	1.566	7.669	0.907	1753.919	0	0.287	2.748	0.294	321.934	0	0.021	0.127	0.025	23.371	0	0.069	0.154	0.023	76.868	0.288	0.63	0.949	0.104	705.554	NA	NA	0	0	0	0	NA
"E:\Original MANTRA official all pics"	"cu-05-05 C3 S_3.im3"	"Stroma"	48	NA	742	866	"#N/A"	"#N/A"	1776	"0.12 %"	0.28	50.95	76.64	1.5	0.52	0.747	1.292	0.077	1326.559	0	0.131	0.692	0.101	233.472	0	0.493	2.669	0.437	875.18	0.307	4.049	40.619	5.206	7190.52	0	0.428	9.21	0.796	760.314	0	0.024	0.238	0.03	42.907	0	0.076	0.229	0.032	135.128	0.174	0.613	1.737	0.167	1088.001	NA	NA	0	0	0	0	NA
"E:\Original MANTRA official all pics"	"cu-05-05 C3 S_3.im3"	"Stroma"	49	NA	1124	978	"#N/A"	"#N/A"	11600	"0.80 %"	0.15	117.73	193.14	1.64	0.406	0.899	5.219	0.53	10432.538	0	0.184	2.811	0.155	2131.472	0	0.599	4.43	0.59	6943.432	0	4.46	55.812	6.843	51735.566	0	0.629	10.826	0.845	7292.694	0	0.023	0.359	0.033	266.094	0	0.067	0.49	0.038	776.48	0	0.821	2.045	0.238	9525.274	NA	NA	0	0	0	0	NA
"E:\Original MANTRA official all pics"	"cu-05-05 C3 S_3.im3"	"Stroma"	50	NA	1310	980	"#N/A"	"#N/A"	8528	"0.59 %"	0.3	89.32	198.56	2.22	0.438	1.057	6.973	0.785	9012.14	0	0.176	2.298	0.193	1500.917	0	0.74	5.129	0.864	6307.112	0	6.903	57.174	9.965	58869.04	0	1.142	61.434	2.472	9742.986	0	0.041	1.509	0.113	353.761	0	0.062	0.445	0.042	526.904	0	0.846	2.943	0.338	7212.751	NA	NA	0	0	0	0	NA
"E:\Original MANTRA official all pics"	"cu-05-05 C3 S_3.im3"	"Stroma"	51	NA	726	1008	"#N/A"	"#N/A"	2400	"0.17 %"	0.28	47.8	108.51	2.27	0.573	0.731	2.26	0.1	1753.594	0	0.139	0.705	0.106	333.712	0	0.521	3.144	0.429	1250.055	0.076	4.277	30.052	4.38	10265.194	0	0.44	5.195	0.547	1055.773	0	0.021	0.202	0.029	51.185	0	0.073	0.285	0.032	174.954	0.028	0.662	1.413	0.142	1588.843	NA	NA	0	0	0	0	NA
"E:\Original MANTRA official all pics"	"cu-05-05 C3 S_3.im3"	"Stroma"	52	NA	852	1008	"#N/A"	"#N/A"	944	"0.07 %"	0.4	20.69	65.8	3.18	0.505	0.734	2.284	0.117	692.778	0	0.133	0.856	0.1	125.642	0	0.472	2.893	0.406	445.771	0.335	3.867	46.672	5.757	3650.771	0	0.3	4.665	0.387	282.799	0	0.023	0.261	0.029	21.915	0	0.073	0.214	0.03	69.165	0	0.634	1.883	0.186	598.864	NA	NA	0	0	0	0	NA
